,year,state,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
493,2023,UT,1638,25111170,223732804,48714413,26313835,41205113,0.84585,18804535,22400578,11480.1801,0.748851408
494,2023,VA,8089,1237367,763402790,102102933,67791028,62451148,0.611648,28139243,34311905,3478.704784,22.74122633
495,2023,VT,303,90452,45802050,4392056,2887831,7535460,1.715702,6031235,1504225,19905.06601,66.67884624
496,2023,WA,11901,5941634,4064700828,277236042,146067558,558954712,2.016168,427786228,131168484,35945.4019,71.99807797
497,2023,WI,33165,5451328,4136391154,377488482,252225679,212500058,0.562931,87237255,125262803,2630.401176,16.00293635
498,2023,WV,322,51763,32565241,3835285,2534650,4830684,1.259537,3530049,1300635,10962.88509,68.19637579
499,2023,WY,2143,18953344,342543219,55677572,30731345,33441955,0.600636,8495728,24946227,3964.408773,0.448244278
500,2024,AK,13,5345,680305,50382,38494,0,0,-11888,11888,-914.4615385,-2.224134705
501,2024,AL,8297,1568767,803125188,103918387,69383510,162822741,1.566832,128287864,34534877,15461.95782,81.77623828
502,2024,AR,19589,5625803,3169794962,273840105,182091514,304010099,1.110173,212261508,91748591,10835.75006,37.72999303
503,2024,AZ,2016,40510964,801828407,144608114,77493072,183121802,1.266331,116006760,67115042,57543.03571,2.863589225
504,2024,CA,24857,17074228,11454461640,650443112,373187685,901175980,1.38548,623920553,277255427,25100.39639,36.54165524
505,2024,CO,15386,17675556,1582866273,274360244,164996703,243363446,0.887021,133999905,109363541,8709.209996,7.58108571
506,2024,CT,257,19516,48655733,9444853,6077856,4430872,0.46913,1063875,3366997,4139.59144,54.51296372
507,2024,DE,1408,308656,157423586,11837252,7282292,9388287,0.793113,4833327,4554960,3432.760653,15.65926792
508,2024,FL,6837,3451295,1691824149,205625607,118140706,351638276,1.710089,264153375,87484901,38635.86003,76.53746637
509,2024,GA,21089,2765036,2319757155,291525700,186321110,594019140,2.037621,488814550,105204590,23178.65001,176.784154
510,2024,HI,116,16551,55187411,1474972,864928,3694189,2.504582,3084145,610044,26587.4569,186.3419129
511,2024,IA,125346,22359631,16316708094,1020408336,536429977,541646332,0.530813,57667973,483978359,460.0703094,2.579111122
512,2024,ID,6251,10167027,1684027132,129352859,68797794,157155882,1.214939,96600817,60555065,15453.65813,9.501382951
513,2024,IL,124627,20130873,14500631749,902482906,522292198,303802058,0.336629,-76388650,380190708,-612.9382076,-3.794601953
514,2024,IN,48451,9773589,6649306370,489622024,285662491,215022539,0.43916,11063006,203959533,228.3339044,1.131928711
515,2024,KS,117355,25655693,6928825408,1067191285,664592311,908435267,0.851239,505836293,402598974,4310.308832,19.71633715
516,2024,KY,16304,3654286,2019173844,195370208,126503081,184983430,0.946835,116116303,68867127,7121.951852,31.77537363
517,2024,LA,10806,2989094,2014181060,183196503,121919119,300468312,1.640142,239190928,61277384,22135.01092,80.02121312
518,2024,MA,484,24883,56930654,5582460,3485332,3408348,0.610545,1311220,2097128,2709.132231,52.69541454
519,2024,MD,4187,842940,416541824,38308670,24834441,43560305,1.137087,30086076,13474229,7185.592548,35.69183572
520,2024,ME,460,100744,160768807,14500343,9456518,4137520,0.285339,-906305,5043825,-1970.228261,-8.996118876
521,2024,MI,22641,4366660,2740599572,238187971,151598920,148049161,0.621564,61460110,86589051,2714.549269,14.07485584
522,2024,MN,77437,18088363,10867723804,822239666,490775708,1117733683,1.359376,786269725,331463958,10153.66976,43.46826327
523,2024,MO,50929,10395766,4828403465,514882065,341112851,251630796,0.488715,77861582,173769214,1528.826052,7.489739765
524,2024,MS,8501,3694643,1947663750,165906300,119151868,206759585,1.246243,160005153,46754432,18821.9213,43.30733795
525,2024,MT,14409,20293758,1868914576,317432932,199000567,329429473,1.037792,210997108,118432365,14643.4248,10.3971432
526,2024,NC,25164,3393700,2248134073,336574582,218151706,490471234,1.457243,372048358,118422876,14784.94508,109.629124
527,2024,ND,63026,26452247,8258977955,1232444973,830028279,630738083,0.511777,228321389,402416694,3622.653968,8.631455354
528,2024,NE,81508,24748893,10368415054,806145986,469285188,494425910,0.61332,157565112,336860798,1933.124503,6.36655191
529,2024,NH,77,7920,6313740,491584,314619,710032,1.444375,533067,176965,6922.948052,67.30643939
530,2024,NJ,1149,158769,113201807,9280719,6307997,14533819,1.566022,11561097,2972722,10061.87728,72.81709276
531,2024,NM,3442,33943687,778626933,165616036,91201384,138980897,0.839175,64566245,74414652,18758.35125,1.902157683
532,2024,NV,605,36620662,456152308,120836540,64458264,139828674,1.157172,83450398,56378276,137934.5421,2.278779067
533,2024,NY,4730,1177715,776062792,76293731,50504666,54394106,0.712956,28605041,25789065,6047.577378,24.28859359
534,2024,OH,45083,7338813,4306757943,312610344,193259210,286437312,0.916275,167086178,119351134,3706.190316,22.76746635
535,2024,OK,19376,8638339,1352936748,302647618,202714516,319151810,1.054532,219218708,99933102,11313.93002,25.37741434
536,2024,OR,4539,19675419,1099944771,150606042,81384067,158632938,1.053297,89410963,69221975,19698.38356,4.544297786
537,2024,PA,8268,1249779,649066237,75585426,50996475,78558416,1.039332,53969465,24588951,6527.51149,43.18320679
538,2024,RI,37,1163,1562978,165443,106312,136093,0.822597,76962,59131,2080.054054,66.17540843
539,2024,SC,8458,1118706,690575938,129730846,86137966,184032220,1.418569,140439340,43592880,16604.32017,125.5373083
540,2024,SD,55423,20936871,7271418667,949904144,644769349,584395331,0.615215,279260536,305134795,5038.712015,13.33821735
541,2024,TN,10552,2929426,1325989086,111327022,74525663,192874357,1.732502,156072998,36801359,14790.84515,53.27767214
542,2024,TX,88705,55777748,7201423737,1798799055,1202705638,2403604428,1.336227,1807511011,596093417,20376.65307,32.40559319
543,2024,UT,1583,24276046,215346328,47166004,25350783,48418795,1.026561,26603574,21815221,16805.79533,1.095877558
544,2024,VA,7781,1254551,675567122,90226903,59500820,110450167,1.224137,79724084,30726083,10245.9946,63.547902
545,2024,VT,286,94416,40369368,3825773,2500135,3329469,0.870273,2003831,1325638,7006.402098,21.22342611
546,2024,WA,12227,7033157,4221275691,271366471,145721248,447588601,1.649388,321943378,125645223,26330.52899,45.77508763
547,2024,WI,32907,5461415,3419040100,319670289,209830665,264050924,0.82601,154211300,109839624,4686.276476,28.23651014
548,2024,WV,323,54019,28992002,3682241,2397566,10730234,2.914049,9445559,1284675,29243.21672,174.8562358
549,2024,WY,2150,19449099,340391511,54877342,30054909,66244373,1.207135,41421940,24822433,19266.0186,2.129761384
