year,region,region_fips,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,net_benefit,farmer_premium,loss_ratio,benefit_by_pol,benefit_by_acre
2014,Capitol,09901,63.909499999999994,3907.444,9991885.264800001,1998003.0087,1210997.6585,1197568.9426,410563.59239999996,787005.3502,0.5993829525708262,6424.140267096441,105.07216287680642
2014,Lower CT River Valley,09903,6.3327,263.9736,493590.3027,79933.00589999999,54938.1723,13822.9509,-11171.8827,24994.833599999998,0.17293170379821787,-1764.157894736842,-42.3219696969697
2014,Naugatuck Valley,09904,6.3327,263.9736,493590.3027,79933.00589999999,54938.1723,13822.9509,-11171.8827,24994.833599999998,0.17293170379821787,-1764.157894736842,-42.3219696969697
2014,Northeastern CT,09905,77.13159999999999,11950.4798,5727758.0341,564859.4554999999,352286.5039,320367.942,107794.99039999998,212572.95159999997,0.5671639889898241,1397.5464064015266,9.020139124455905
2014,Northwest Hills,09906,69.08409999999999,4737.747399999999,9648953.2608,1881910.46,1148099.496,1101710.4226,367899.4586,733810.964,0.585421275887908,5325.385415746895,77.65282264731971
2014,South Central CT,09907,6.3327,263.9736,493590.3027,79933.00589999999,54938.1723,13822.9509,-11171.8827,24994.833599999998,0.17293170379821787,-1764.157894736842,-42.3219696969697
2014,Southeastern CT,09908,3.4916,542.6944,208954.4279,12007.8618,8067.0924,226.45520000000002,-3714.3142000000003,3940.7694,0.018858911250960602,-1063.7857142857144,-6.84420955882353
2014,Western CT,09909,7.3832,1031.6344000000001,422463.0124,38280.214,25256.249200000002,40455.2376,27431.272800000002,13023.9648,1.0568184806908343,3715.3636363636365,26.59011060507482
2015,Capitol,09901,53.9989,2946.9231,9459762.8559,2066932.4375999998,1237214.7706,1127601.2839999998,297883.61699999997,829717.6669999999,0.5455433682725034,5516.475650429916,101.0829284958267
2015,Lower CT River Valley,09903,5.3328,226.97729999999999,527313.2633999999,92979.0345,62824.7169,3636.303,-26518.0146,30154.3176,0.03910884878031294,-4972.625,-116.83113069016153
2015,Naugatuck Valley,09904,5.3328,226.97729999999999,527313.2633999999,92979.0345,62824.7169,3636.303,-26518.0146,30154.3176,0.03910884878031294,-4972.625,-116.83113069016153
2015,Northeastern CT,09905,65.4127,10182.559799999999,4227914.5775999995,431755.728,271337.2585,5244.854399999999,-155173.6151,160418.4695,0.012147735536238212,-2372.2245848283283,-15.239155786740385
2015,Northwest Hills,09906,61.0945,4258.1316,9611548.2812,2003015.2495,1201958.5823,1148605.4636,347548.7964,801056.6672,0.5734382021738073,5688.708417287972,81.6200223591023
2015,South Central CT,09907,5.3328,226.97729999999999,527313.2633999999,92979.0345,62824.7169,3636.303,-26518.0146,30154.3176,0.03910884878031294,-4972.625,-116.83113069016153
2015,Southeastern CT,09908,3.1175,492.9391,160343.6245,8441.0677,5672.603,0.0,-2768.4647,2768.4647,0.0,-888.04,-5.616240829749557
2015,Western CT,09909,6.3764,954.4464,375525.6608,35166.5172,22275.7856,12989.398000000001,98.6664,12890.731600000001,0.369368337675475,15.473684210526315,0.10337552742616032
2016,Capitol,09901,50.10609999999999,2686.2464,7309289.5248,1941273.8087,1176482.7196999998,824441.5899,59650.5009,764791.0889999999,0.4246910385362374,1190.4838113523106,22.205893286632232
2016,Lower CT River Valley,09903,4.999499999999999,200.64659999999998,429705.6918,89819.3505,59676.698399999994,74803.1856,44660.5335,30142.6521,0.8328181531439597,8933.0,222.58305647840533
2016,Naugatuck Valley,09904,4.999499999999999,200.64659999999998,429705.6918,89819.3505,59676.698399999994,74803.1856,44660.5335,30142.6521,0.8328181531439597,8933.0,222.58305647840533
2016,Northeastern CT,09905,60.6787,9586.005799999999,3954586.9162999997,492346.9365,306887.99689999997,350951.7149,165492.7753,185458.93959999998,0.7128138491017096,2727.3619128293785,17.263996992365687
2016,Northwest Hills,09906,58.260999999999996,3961.7703,7170951.1214,1814712.2056,1103444.1553999998,921226.0246,209957.97439999998,711268.0501999999,0.5076430421072824,3603.74820892192,52.995998884640024
2016,South Central CT,09907,4.999499999999999,200.64659999999998,429705.6918,89819.3505,59676.698399999994,74803.1856,44660.5335,30142.6521,0.8328181531439597,8933.0,222.58305647840533
2016,Southeastern CT,09908,3.2422,474.4835,139441.6599,7596.225200000001,5123.1748,1740.5626,-732.4878,2473.0504,0.22913520257403636,-225.92307692307693,-1.5437582128777925
2016,Western CT,09909,6.712,961.494,307139.77760000003,31559.824,19832.9532,51491.108,39764.2372,11726.8708,1.6315397703105061,5924.35,41.356719022687614
2017,Capitol,09901,53.6701,2834.4050999999995,8817349.236599999,2241057.8046,1379141.0798999998,1171663.8416,309747.11689999996,861916.7247,0.5228173227816972,5771.316187225289,109.28117399308942
2017,Lower CT River Valley,09903,4.999499999999999,228.97709999999998,374625.86699999997,79221.4104,52752.7242,3085.0247999999997,-23383.661399999997,26468.6862,0.03894180606509374,-4677.2,-102.12227074235808
2017,Naugatuck Valley,09904,4.999499999999999,228.97709999999998,374625.86699999997,79221.4104,52752.7242,3085.0247999999997,-23383.661399999997,26468.6862,0.03894180606509374,-4677.2,-102.12227074235808
2017,Northeastern CT,09905,61.489999999999995,8979.5517,4192265.7957999995,539601.5566,340829.8436,58175.228,-140596.485,198771.713,0.10781145326295748,-2286.4934948772157,-15.657405814590943
2017,Northwest Hills,09906,60.92419999999999,3862.527,8392120.0205,2055645.7672,1265218.8116,1185525.4832000001,395098.5276,790426.9556,0.5767168167377433,6485.083556287978,102.29016589398597
