year,region,region_fips,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,net_benefit,farmer_premium,loss_ratio,benefit_by_pol,benefit_by_acre
2018,Capitol,09901,87.344,4428.6414,17340215.341000002,4575237.5842,2859780.3301999997,1294693.0324,-420764.22160000005,1715457.2540000002,0.2829783172071888,-4817.322559076755,-95.00977469072117
2018,Lower CT River Valley,09903,8.695,348.298,733644.509,132143.45,91000.711,35378.492,-5764.246999999999,41142.739,0.2677279274909199,-662.9381253594019,-16.549756243217015
2018,Naugatuck Valley,09904,9.471,471.02439999999996,860025.5201999999,175308.21,116080.99579999999,197681.2376,138454.0234,59227.214199999995,1.127621105708626,14618.733333333334,293.9423592493298
2018,Northeastern CT,09905,50.5156,7560.835999999999,3590629.2568,466911.6016,292783.0802,134407.126,-39721.39540000001,174128.5214,0.28786418144123493,-786.3193825273779,-5.2535718801465885
2018,Northwest Hills,09906,38.648799999999994,3248.9813999999997,4481648.269400001,1049576.4968,658065.9818000001,338309.15579999995,-53201.35919999999,391510.515,0.3223292030942512,-1376.5332739955704,-16.374781092929616
2018,South Central CT,09907,3.834,190.67759999999998,348150.9708,70967.34,46991.2932,80024.2704,56048.2236,23976.0468,1.1276211057086258,14618.733333333332,293.9423592493298
2018,Southeastern CT,09908,10.4588,1795.1104,583704.6772,27955.897,18157.903,302.8298,-9495.1642,9797.994,0.0108324122098461,-907.8636363636363,-5.289459745762711
2018,Western CT,09909,4.0328,320.4308,121696.4556,17994.4204,11359.7048,4678.856,-1955.8596,6634.7155999999995,0.2600170439499124,-484.9879984130133,-6.103843950082203
2019,Capitol,09901,89.5814,4813.566000000001,19349282.7658,5622481.604,3567681.0178,356040.3084,-1698760.2778,2054800.5862000003,0.06332440610329473,-18963.314681395914,-352.91097656082826
2019,Lower CT River Valley,09903,7.808,253.90800000000002,625456.451,102456.012,70597.95999999999,22059.78,-9798.272,31858.052,0.2153097663024401,-1254.9016393442623,-38.58985144225468
2019,Naugatuck Valley,09904,10.1024,452.08239999999995,793560.5678,143406.0936,95290.88799999999,6983.284,-41131.921599999994,48115.205599999994,0.04869586657508674,-4071.4999999999995,-90.98324022346368
2019,Northeastern CT,09905,45.7906,7337.11,3833479.7682,558445.9839999999,354970.95239999995,25010.1958,-178464.8358,203475.0316,0.04478534453924912,-3897.412040899224,-24.323587325254767
2019,Northwest Hills,09906,39.9456,3507.2965999999997,5286181.2864,1317973.807,833770.084,172120.1214,-312083.6016,484203.723,0.1305944932181797,-7812.71533285268,-88.98124030913155
2019,South Central CT,09907,4.0896,183.0096,321244.9812,58052.8944,38575.152,2826.936,-16650.8064,19477.7424,0.04869586657508674,-4071.5000000000005,-90.9832402234637
2019,Southeastern CT,09908,8.5572,1711.9153999999999,583154.164,26496.418999999998,17167.1694,4834.818,-4494.4316,9329.2496,0.18247061989773036,-525.2222222222222,-2.6253818383782286
2019,Western CT,09909,3.1252,318.11199999999997,203011.01559999998,40517.186,25442.7764,88868.5564,73794.1468,15074.409599999999,2.193354602661695,23612.61576859081,231.97536339402478
2020,Capitol,09901,94.41380000000001,4902.152,20812297.4856,5891184.9386,3881811.5276,2188751.8366,179378.42560000002,2009373.411,0.37152998240794355,1899.917444271918,36.59177145057926
2020,Lower CT River Valley,09903,6.808,254.501,715635.366,106180.876,73415.836,238289.239,205524.199,32765.04,2.2441822668707307,30188.630875440656,807.5575302258144
2020,Naugatuck Valley,09904,10.1024,427.45779999999996,868037.3548,139572.2328,93429.5208,253382.7142,207240.0022,46142.712,1.815423520257677,20513.9375,484.8197932053176
2020,Northeastern CT,09905,45.7906,7127.5844,3721684.2166,476059.5358,315546.4536,445304.85860000004,284791.7764,160513.0822,0.9353974137954869,6219.437535214651,39.95628258011227
2020,Northwest Hills,09906,41.1132,3598.138,5750054.764799999,1419583.9588,930031.4857999999,676945.9702,187393.49719999998,489552.473,0.47686222854492855,4557.98860706537,52.08068651063411
2020,South Central CT,09907,4.0896,173.0412,351394.2792,56500.8912,37821.6432,102573.0468,83893.7988,18679.248,1.815423520257677,20513.9375,484.8197932053176
2020,Southeastern CT,09908,8.5572,1649.638,553168.309,22213.540399999998,14881.4462,40495.9982,33163.904,7332.0942,1.8230321448444124,3875.5555555555557,20.103746397694525
2020,Western CT,09909,3.1252,321.4876,226167.224,50230.0264,31820.0868,117694.3364,99284.3968,18409.939599999998,2.343107197729842,31768.97376167925,308.82807548409335
2021,Capitol,09901,113.207,5215.104600000001,25695100.416600004,7100392.0962,4710563.3478,15466272.594600001,13076443.8462,2389828.7484000004,2.1782279605202746,115509.14560230376,2507.417367275816
2021,Lower CT River Valley,09903,6.921,265.987,704243.152,97419.533,67868.785,14914.236,-14636.512,29550.748,0.15309287101591834,-2114.7972836295335,-55.027170500813945
2021,Naugatuck Valley,09904,10.733799999999999,441.3486,866851.5856,137860.5074,93412.473,55419.2408,10971.2064,44448.0344,0.4019950444488209,1022.1176470588235,24.858369098712444
2021,Northeastern CT,09905,46.96,7164.4326,4458327.161,583798.8068,378156.11000000004,976490.6742,770847.9774,205642.6968,1.67264931484269,16414.991000851787,107.59372310934992
2021,Northwest Hills,09906,48.8302,3825.9202,6877953.2954,1672744.2962,1107461.5829999999,3707167.0258,3141884.3126,565282.7132,2.2162186021029218,64343.056399523244,821.210100670683
2021,South Central CT,09907,4.3452,178.6644,350914.2624,55807.9596,37814.742,22434.5232,4441.3056,17993.2176,0.40199504444882084,1022.1176470588234,24.858369098712444
2021,Southeastern CT,09908,9.508,1812.7002,673033.7633999999,29052.6448,19393.4676,20314.3174,10655.1402,9659.1772,0.699224374918183,1120.65,5.878048780487805
2021,Western CT,09909,3.4947999999999997,337.8424,231417.36359999998,39936.156,25168.4916,25490.388,10722.723599999998,14767.6644,0.638278456244011,3068.1937736065006,31.73883325479572
2022,Capitol,09901,122.5142,5403.6872,27633011.7948,6550465.5876,4241106.7396,909250.0812,-1400108.7667999999,2309358.8479999998,0.13880693960459942,-11428.134590112819,-259.1024822458265
2022,Lower CT River Valley,09903,7.034000000000001,258.699,736553.494,100457.212,70131.964,118535.538,88210.29000000001,30325.248,1.1799604591853494,12540.558714813762,340.9765403035961
2022,Naugatuck Valley,09904,11.3652,456.50219999999996,1021881.7531999999,155023.8536,104577.5192,126422.69639999999,75976.362,50446.3344,0.8155047979016307,6685.0,166.43153526970954
2022,Northeastern CT,09905,49.2314,7435.8598,5366353.8398,565738.6312,367256.8172,249468.459,50986.645000000004,198481.814,0.4409606225243047,1035.6529572589852,6.8568593775799815
2022,Northwest Hills,09906,49.8686,3841.8152,7775025.069,1590033.7363999998,1025854.3572,495558.9504,-68620.42880000002,564179.3792,0.3116656829697189,-1376.0247690931774,-17.861460072311658
2022,South Central CT,09907,4.6008,184.7988,413672.7528,62755.9344,42334.5168,51177.7656,30756.347999999998,20421.4176,0.8155047979016308,6685.0,166.43153526970954
2022,Southeastern CT,09908,9.9834,1821.2574,857864.054,36584.8824,24405.1344,40653.831,28474.083,12179.748,1.1112193980976142,2852.1428571428573,15.634299138606108
2022,Western CT,09909,3.4024,337.3804,297198.2424,46354.1624,29227.9516,112534.6784,95408.4676,17126.2108,2.4277146338858233,28041.51998589231,282.7919689466252
2023,Capitol,09901,105.9584,5691.8234,32115671.405199997,6664650.4336,4169707.6484,14628723.9218,12133781.1366,2494942.7852,2.1949724246674553,114514.57493318133,2131.791569042708
2023,Lower CT River Valley,09903,7.26,253.71,814952.954,120343.918,81775.23300000001,328776.653,290207.968,38568.685,2.731975645001021,39973.549311294766,1143.8570336210635
2023,Naugatuck Valley,09904,12.628,423.03799999999995,1065713.5411999999,204249.0604,132746.1674,156322.6434,84819.75039999999,71502.893,0.7653530601015192,6716.799999999999,200.50149253731342
2023,Northeastern CT,09905,52.5338,7560.279,6637790.0666000005,713495.2642000001,451583.3542,1097220.8634000001,835308.9534,261911.91,1.5378109967278462,15900.409896104984,110.48652482269503
2023,Northwest Hills,09906,47.986399999999996,3757.0894,8657882.627,1607200.9619999998,1006319.284,3555526.4084,2954644.7304,600881.678,2.212247561111154,61572.544104162844,786.4185319625345
2023,South Central CT,09907,5.112,171.252,431416.5048,82683.0216,53737.5996,63281.7036,34336.2816,28945.422,0.7653530601015192,6716.8,200.50149253731342
2023,Southeastern CT,09908,10.9342,1865.945,967954.3336,39962.5994,26403.2406,19380.1564,5820.7976,13559.3588,0.48495735239885324,532.3478260869565,3.1194904458598725
2023,Western CT,09909,3.5871999999999997,327.8632,320117.56759999995,54353.7408,34278.4728,148320.65,128245.382,20075.268,2.7288029824066866,35750.83128902766,391.1551586149345
